created_at,source,original_text,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jul 23 14:05:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheBriDen Make I come Abuja come stay inside with you?,Make I come Abuja come stay inside,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,TheBriDen,Lagos Nigeria
Fri Jul 23 14:03:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Jollz: Yes. My parents dont ""fight"" like that sha. They argue respectfully. The atmosphere is a little tense but there are no insulting…",Yes My parents dont `` fight '' like sha They argue respectfully The atmosphere little tense insulting,-0.006944444444444438,0.5666666666666667,en,526,105,aproko_doctor,1117925,9395,,,Jollz,Lagos Nigeria
Fri Jul 23 13:45:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chef_amakaa: This is how I wash dried fish to get rid of sand and other impurities. 
If the process is to much, you can like to rinse l…",This I wash dried fish get rid sand impurities If process much like rinse l,-0.041666666666666664,0.39166666666666666,en,374,81,aproko_doctor,1117925,9395,,,chef_amakaa,Lagos Nigeria
Fri Jul 23 13:20:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Miz_Amy_ I've been seeing the different reactions it shows that there's a lot of things that we do not talk about whether in private or in public. We hide it, we keep it, we silence it and then we mooove",I 've seeing different reactions shows 's lot things talk whether private public We hide keep silence mooove,0.0,0.34722222222222227,en,0,0,aproko_doctor,1117925,9395,,,Miz_Amy_,Lagos Nigeria
Fri Jul 23 12:39:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @wakawaka_doctor: Hello Cappadocia, the city of hot air balloons. 

🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷 https://t.co/rNqvAknDSz",Hello Cappadocia city hot air balloons,0.25,0.8500000000000001,en,754,81,aproko_doctor,1117925,9395,False,,wakawaka_doctor,Lagos Nigeria
Fri Jul 23 11:01:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Kankross Do you want to break this table?,Do want break table,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Kankross,Lagos Nigeria
Fri Jul 23 10:52:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sheni_coker Lol. I don't feel sorry o,Lol I n't feel sorry,0.15000000000000002,0.85,en,0,0,aproko_doctor,1117925,9395,,,sheni_coker,Lagos Nigeria
Fri Jul 23 10:51:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GoodnessAdeosun You will get justice Goodness and soon!,You get justice Goodness soon,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,GoodnessAdeosun,Lagos Nigeria
Fri Jul 23 10:51:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Repeat after me:

I refuse to let anyone belittle my achievements because it's not up to their ""standard""",Repeat I refuse let anyone belittle achievements 's `` standard '',0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri Jul 23 09:57:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sports_Doctor2: SAVING THE FUTURE OF MEDICAL EDUCATION IN ABIA STATE : 

THE PATHETIC STORY OF ABSUTH (Abia State University Teaching H…",SAVING THE FUTURE OF MEDICAL EDUCATION IN ABIA STATE THE PATHETIC STORY OF ABSUTH Abia State University Teaching H,-0.3333333333333333,0.375,en,169,249,aproko_doctor,1117925,9395,,,Sports_Doctor2,Lagos Nigeria
Fri Jul 23 09:45:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@UnkleAyo The day you told me this story, I had chills.",The day told story I chills,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,UnkleAyo,Lagos Nigeria
Fri Jul 23 08:54:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",How did it influence how you disagree with your partner?,How influence disagree partner,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri Jul 23 08:51:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Did you ever witness your parents fighting?,Did ever witness parents fighting,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri Jul 23 08:49:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@docneto 😑,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,docneto,Lagos Nigeria
Fri Jul 23 08:30:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: Nigeria Vintage Kit

Modeled after the national flag

Promo: 30% discount
Phone/WhatsApp 08039562419
Telegram:https:https://…",Nigeria Vintage KitModeled national flagPromo discountPhone/WhatsApp Telegram,0.0,0.0,en,76,63,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Fri Jul 23 07:40:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@osheguy @cynthi2012 Happy birthday to your darling.,Happy birthday darling,0.8,1.0,en,0,0,aproko_doctor,1117925,9395,,,"osheguy, cynthi2012",Lagos Nigeria
Thu Jul 22 19:07:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@osheguy @chef_amakaa Chief please face @ojayfemi. Don't drag me into this biko.,Chief please face Do n't drag biko,-0.1,0.07083333333333333,en,0,0,aproko_doctor,1117925,9395,,,"osheguy, chef_amakaa, ojayfemi",Lagos Nigeria
Thu Jul 22 18:05:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@UgwunnaEjikem Lmao! Ejike easy na,Lmao Ejike easy na,0.5916666666666667,0.9166666666666667,ht,0,0,aproko_doctor,1117925,9395,,,UgwunnaEjikem,Lagos Nigeria
Thu Jul 22 18:04:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_The100kclub: We have successfully paid for the surgery of Solomon Idaraesit at St luke's hospital, Uyo who had difficulties in breathi…",We successfully paid surgery Solomon Idaraesit St luke 's hospital Uyo difficulties breathi,0.75,0.95,en,71,12,aproko_doctor,1117925,9395,,,_The100kclub,Lagos Nigeria
Thu Jul 22 18:04:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @pesheya_: @aproko_doctor How you sleep in a acting gig when you know you have a wife at home https://t.co/KRzaUXxxSu,How sleep acting gig know wife home,0.0,0.0,en,118,12,aproko_doctor,1117925,9395,False,,"pesheya_, aproko_doctor",Lagos Nigeria
Thu Jul 22 17:46:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @loistruly: If you know anyone with respiratory problems,  especially asthma,  this is for them.",If know anyone respiratory problems especially asthma,0.0,1.0,en,29,10,aproko_doctor,1117925,9395,,,loistruly,Lagos Nigeria
Thu Jul 22 17:46:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @skinandall_: @aproko_doctor The high no of patients we keep seeing with a lot of damage to the skin following use of 'organic creams' i…,The high patients keep seeing lot damage skin following use 'organic creams,0.08,0.31999999999999995,en,98,33,aproko_doctor,1117925,9395,,,"skinandall_, aproko_doctor",Lagos Nigeria
Thu Jul 22 17:44:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chef_amakaa: You did not tell me you had 2 children before we got married o😒,You tell children got married,0.25,0.25,en,80,15,aproko_doctor,1117925,9395,,,chef_amakaa,Lagos Nigeria
Thu Jul 22 17:37:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@loistruly Especially those with asthma,Especially asthma,0.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,loistruly,Lagos Nigeria
Thu Jul 22 17:36:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TenaOfLagos ❤️❤️,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,TenaOfLagos,Lagos Nigeria
Thu Jul 22 17:36:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TenaOfLagos: Dibia @aproko_doctor. Thank you for the little yet consistent efforts. A lot of us now enjoy good health because of you. G…,Dibia Thank little yet consistent efforts A lot us enjoy good health G,0.290625,0.4625,en,112,7,aproko_doctor,1117925,9395,,,"TenaOfLagos, aproko_doctor",Lagos Nigeria
Thu Jul 22 17:14:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tazmanesque Lol. You're on your own o,Lol You 're,0.7,0.85,en,0,0,aproko_doctor,1117925,9395,,,tazmanesque,Lagos Nigeria
Thu Jul 22 17:11:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Nonso_opinion None,None,0.0,0.0,it,0,0,aproko_doctor,1117925,9395,,,Nonso_opinion,Lagos Nigeria
Thu Jul 22 17:05:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kemiadetiba That's why everybody suppose hombu o,That 's everybody suppose hombu,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,kemiadetiba,Lagos Nigeria
Thu Jul 22 17:05:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madam said I had married another wife outside. 
#CleanerAirWithAuraAir #AuraAirPurifier https://t.co/0LnFn1z5TK",Madam said I married another wife outside,0.125,0.15,en,0,0,aproko_doctor,1117925,9395,True,"CleanerAirWithAuraAir, AuraAirPurifier",,Lagos Nigeria
Thu Jul 22 11:20:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KidBold @TheBriDen @hannahmuktar Who do I reach out to? Please be fast in responding,Who I reach Please fast responding,0.2,0.6,en,0,0,aproko_doctor,1117925,9395,,,"KidBold, TheBriDen, hannahmuktar",Lagos Nigeria
Thu Jul 22 11:20:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If your organic skin product manufacturer refuses to tell you EVERY ingredient contained in the cream or product, for your sake do not buy it.

Your skin is the largest organ you have. You deserve to know what you're putting on it. Your skin is not nylon, it absorbs.",If organic skin product manufacturer refuses tell EVERY ingredient contained cream product sake buy it.Your skin largest organ You deserve know 're putting Your skin nylon absorbs,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Thu Jul 22 10:59:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you want to join us donating as little as 100 naira to as much as a million, please use these links below

1. https://t.co/768hxdJWuJ

Or

2.
https://t.co/T8IpsXnKmH

If you can't donate, please help us RT this or share.",If want join us donating little naira much million please use links below1 ca n't donate please help us RT share,0.0062500000000000056,0.35,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Thu Jul 22 10:46:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So far, we've been able to help 30 different people with funds for health issues and have disbursed at least 7 million naira in total. 

30 different families saved from poverty because you donated in one way or the other.

Big thanks to the team @_The100kclub, big thanks to you.",So far 've able help different people funds health issues disbursed least million naira total different families saved poverty donated one way other.Big thanks team big thanks,0.05227272727272727,0.44999999999999996,en,0,0,aproko_doctor,1117925,9395,,,_The100kclub,Lagos Nigeria
Thu Jul 22 08:47:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@General_Oluchi @Saint_John__ https://t.co/MnbulYc9o7,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,False,,"General_Oluchi, Saint_John__",Lagos Nigeria
Thu Jul 22 08:36:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you have hypertension, or your cholesterol is high, (when last did you check?)

Please reduce or avoid the amount of roundabout, shaki, ogunfe or organ meat that you eat.

They contain high levels of cholesterol.

Just wanted you to know.",If hypertension cholesterol high last check Please reduce avoid amount roundabout shaki ogunfe organ meat eat.They contain high levels cholesterol.Just wanted know,0.10666666666666667,0.3822222222222222,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Thu Jul 22 08:13:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@wildeyeq 🤣🤣🤣🤣Buy the Nonso accent chair for 600k only.,Buy Nonso accent chair k,0.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,wildeyeq,Lagos Nigeria
Thu Jul 22 02:32:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AskPHPeople: This bridge at Isiokpo, Ikwerre Local Government Area of Rivers State is in a deplorable condition, a danger to commuters.…",This bridge Isiokpo Ikwerre Local Government Area Rivers State deplorable condition danger commuters,-0.3,0.45,en,313,753,aproko_doctor,1117925,9395,,,AskPHPeople,Lagos Nigeria
Thu Jul 22 02:08:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@trending_medic Will be a good bullying technique. Them go dey do campaign. Guys help me dislike this tweet,Will good bullying technique Them go dey campaign Guys help dislike tweet,0.7,0.6000000000000001,en,0,0,aproko_doctor,1117925,9395,,,trending_medic,Lagos Nigeria
Thu Jul 22 02:06:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Bubee_O I'm so sorry Ebube.,I 'm sorry Ebube,-0.5,1.0,en,0,0,aproko_doctor,1117925,9395,,,Bubee_O,Lagos Nigeria
Thu Jul 22 02:04:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_PLICE Na mauve,Na mauve,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,_PLICE,Lagos Nigeria
Wed Jul 21 17:27:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @realdanielemeka: If you’re not following @aproko_doctor on IG, you’re missing these early morning doses. 😂🤣 https://t.co/ngSO1k1faD",If youre following IG youre missing early morning doses,-0.03333333333333333,0.15,en,151,43,aproko_doctor,1117925,9395,False,,"realdanielemeka, aproko_doctor",Lagos Nigeria
Wed Jul 21 17:21:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@asemota These people are hoodlums! They can't be redeemed,These people hoodlums They ca n't redeemed,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,asemota,Lagos Nigeria
Wed Jul 21 17:20:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Is this not what I've been shouting since?
Drink water! https://t.co/SgI8YTpeoj",Is I 've shouting since Drink water,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Wed Jul 21 17:18:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Smile o. Problem no dey finish. https://t.co/n2iq9ND07r,Smile Problem dey finish,0.3,0.1,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Wed Jul 21 08:29:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TolaSholaTV @Elkrosmediahub Shola no dey disguise,Shola dey disguise,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"TolaSholaTV, Elkrosmediahub",Lagos Nigeria
Wed Jul 21 08:25:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The faster you understand you can't do everything alone and get the right people in your corner, the better for you",The faster understand ca n't everything alone get right people corner better,0.39285714285714285,0.5178571428571428,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Wed Jul 21 07:58:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nkemaakolam1 @Hugo_Chiez It's a sad development. I've looked for concrete papers supporting those claims, haven't found.",It 's sad development I 've looked concrete papers supporting claims n't found,-0.033333333333333326,0.5166666666666667,en,0,0,aproko_doctor,1117925,9395,,,"nkemaakolam1, Hugo_Chiez",Lagos Nigeria
